CERTNumber,UBPRReportingPeriod,UBPR7316,UBPR7400,UBPR7402,UBPR7408,UBPR7410,UBPR7414,UBPRD486,UBPRD487,UBPRD488,UBPRD490,UBPRD646,UBPRD647,UBPRD648,UBPRD649,UBPRD650,UBPRE001,UBPRE002,UBPRE003,UBPRE004,UBPRE005,UBPRE006,UBPRE008,UBPRE009,UBPRE010,UBPRE012,UBPRE013,UBPRE018,UBPRE019,UBPRE023,UBPRE024,UBPRE025,UBPRE026,UBPRE027,UBPRE084,UBPRE085,UBPRE088,UBPRE089,UBPRE090,UBPRE091,UBPRE093,UBPRE094,UBPRE095,UBPRE097,UBPRE099,UBPRE100,UBPRE101,UBPRE102,UBPRE104,UBPRE106,UBPRE108,UBPRE109,UBPRE110,UBPRE112,UBPRE113,UBPRE114,UBPRE115,UBPRE267,UBPRE272,UBPRE277,UBPRE315,UBPRE316,UBPRE317,UBPRE318,UBPRE319,UBPRE320,UBPRE321,UBPRE322,UBPRE345,UBPRE349,UBPRE350,UBPRE352,UBPRE353,UBPRE354,UBPRE357,UBPRE362,UBPRE363,UBPRE364,UBPRE365,UBPRE370,UBPRE371,UBPRE372,UBPRE373,UBPRE389,UBPRE390,UBPRE393,UBPRE394,UBPRE395,UBPRE396,UBPRE399,UBPRE401,UBPRE405,UBPRE407,UBPRE408,UBPRE410,UBPRE414,UBPRE415,UBPRE416,UBPRE417,UBPRE418,UBPRE419,UBPRE420,UBPRE422,UBPRE423,UBPRE424,UBPRE483,UBPRE484,UBPRE487,UBPRE488,UBPRE491,UBPRE492,UBPRE499,UBPRE500,UBPRE503,UBPRE504,UBPRE507,UBPRE508,UBPRE511,UBPRE512,UBPRE515,UBPRE516,UBPRE519,UBPRE520,UBPRE535,UBPRE536,UBPRE541,UBPRE542,UBPRE543,UBPRE544,UBPRE549,UBPRE553,UBPRE554,UBPRE555,UBPRE556,UBPRE557,UBPRE558,UBPRE559,UBPRE560,UBPRE561,UBPRE562,UBPRE563,UBPRE565,UBPRE566,UBPRE570,UBPRE571,UBPRE572,UBPRE573,UBPRE574,UBPRE575,UBPRE576,UBPRE577,UBPRE578,UBPRE579,UBPRE580,UBPRE581,UBPRE586,UBPRE587,UBPRE594,UBPRE595,UBPRE600,UBPRE624,UBPRE630,UBPRE635,UBPRE637,UBPRE879,UBPRE884,UBPRF897,UBPRJ243,UBPRK440,UBPRK443,UBPRK444,UBPRK447,UBPRR029
10186,9302015,4.3269,1.8792,0,-2.5957,-13.8833,0.9852,13.68,29.76,30.53,0,0,0,0,18.7837,6.9674,3.314,0.2052,3.1088,0.2088,3.1537,0.054,-0.0252,0.0847,0.0684,0.0684,0.0684,3.5267,0.0972,0.928,37.9419,0.5022,1.5867,-3.8187,0.1404,1.134,95.0594,86.9978,4.5721,5.6871,5.0635,6.2766,6.5109,5.673,2.6664,2.633,2.4941,NULL,1.4832,0.3273,0.1521,0.5435,0.6671,NULL,NULL,NULL,0.3273,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,17.3423,0,11.9736,26.4542,92.9294,0,23.9224,14.7191,6.736,14.4853,86.354,0,0,0,0,0.1167,0,0,1.5663,7.1957,NULL,0,0,0,0,0.6577,0,19.1718,0,9.6863,0,7.1957,36.0538,32.0134,17.1489,14.3592,NULL,NULL,1.7497,0.6086,0,0,0,8.7133,2.7575,6.2955,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0.8337,1.5819,0.3926,0.5925,NULL,2.8841,0.9852,7.0618,0,3.6143,69.2566,0.8202,31.8451,0.8202,0,0,0,0,26.0683,12.1798,50.4197,0,50.4197,56.9538,5.7632,51.1906,60.2947,119.5857,-9.8751,0,0,0,NULL,0,NULL,0,44.1356,20.0143,0.5022,3.5946,0,47.0169,97.6135,4.8432,13.5587,26.4912,86.354,0,-25.4952,29.76
10187,9302015,0.3098,0.9817,-14.8936,-0.4021,-144.8879,0.9781,17.59,87.39,88.75,0,0,4.0712,4.0385,4.0712,4.0385,1.4325,0.2,1.2326,0.1418,1.5452,0,0,-0.1709,-0.1709,-0.1709,-0.1709,1.3369,-0.1099,11.6738,15.8625,-1.1486,0.7447,-1.9611,0.08,0.4836,112.4339,71.9982,7.0594,6.2656,5.433,7.4614,8.3331,5.8822,0.9428,0.9428,0.9353,1.1236,0.3045,0.3176,0.105,0.9108,0.7449,NULL,0,NULL,0.3174,0.8896,0,0.8896,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,47.9639,0.5408,0,27.0359,90.1732,0,18.3071,11.1581,29.1175,3.4944,82.6519,0,0,0.0356,3.1078,0.022,0,0,14.2308,0,NULL,-0.1755,0,0,0,-0.2525,0,24.9774,3.449,15.0251,0,3.1078,43.1103,13.6767,15.021,26.7944,NULL,NULL,0.538,0,0,0,3.436,0,1.1897,8.7664,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0.1578,0.8203,NULL,2.2086,0.9779,3.4649,0,0.1445,41.9781,0,3.8729,0,0.3031,0.3031,0,0,27.9401,0,8.8818,2.6688,6.213,31.8441,7.8647,23.9794,61.5831,693.3652,-52.7014,0,0,0,NULL,NULL,0,0,19.3409,22.8655,-0.9997,0.3698,0,15.792,39.4402,5.5143,17.1626,18.1106,80.1877,2.4642,-150.4898,87.39
10192,9302015,0.1485,2.0141,122.1383,-2.1336,-0.8962,2.3021,11.42,17.02,18.28,20.0281,4.4505,100.4272,22.3165,228.6415,50.8076,3.8852,0.1696,3.7157,0.8818,3.2787,0,0.0805,1.3993,1.2679,0.9235,1.2679,3.8781,-0.0161,2.3696,53.3371,-2.2482,9.4369,0.7681,0.4095,0.855,71.314,95.0259,4.8692,5.0194,4.9054,5.3414,7.7238,NULL,2.8541,2.5797,3.4584,2.1835,0.3823,0.264,0.2,0.4466,0.5368,0,NULL,NULL,0.2637,8.5693,0,8.6935,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1724,3.1573,0,0,37.078,94.7309,0.0799,5.399,3.4639,54.1511,9.4111,86.2062,0.217,0,0,19.1562,0.055,1.3985,3.0552,1.0293,27.5465,0,-0.1455,0.04,NULL,-0.0209,0,4.4537,20.0246,2.7581,0,0.3921,46.7027,71.5731,0,24.4767,0.6561,0,0,0.9975,0,4.4515,0.1392,0.142,0,0,0,0,0,0,0,0.6821,0.2259,10.505,0,NULL,NULL,0,2.3021,0,0.0644,2.3021,20.7705,5.5075,11.001,66.1761,0.204,27.842,5.7115,3.7082,2.9285,0,0,37.2808,0,59.6414,0.0947,59.5467,75.972,3.1217,72.8504,73.8403,123.8072,-14.1989,0,0,0,0,0.0678,0,0.4869,61.5117,36.4544,10.1552,-1.6614,0,208.6134,321.5048,4.6447,12.3463,11.4352,83.4326,2.346,-3.5409,17.02
10196,9302015,0.22,1.0939,44.2043,7.5321,-11.7819,0,9.09,15.99,17.1,0,0,68.1387,11.7054,111.7597,19.1989,2.9839,0.1637,2.8203,0.3316,2.0048,0,0,1.1471,1.0961,0.7571,1.0961,2.9888,0,1.1191,57.0026,7.0063,0,1.4736,0.2541,0.6568,63.6074,56.443,4.9732,4.6021,4.5571,4.596,5.2731,4.5795,1.2564,1.0623,1.1861,NULL,0.956,0.2309,0.1372,0.5874,0.5587,NULL,NULL,NULL,0.2309,4.3735,0,4.3735,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,13.4797,0,0,25.3921,94.0337,0,13.9405,25.2194,9.758,16.3364,90.8304,0.4025,0,0,10.6813,0,0.4069,0,NULL,7.3169,0,0,0,0,0,0,0.4069,24.3144,0,23.3317,1.43,17.9982,67.4813,14.8596,12.7499,4.9092,NULL,NULL,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,13.9398,0,0.2262,69.3572,0,1.3305,0,0,0,0,0,25.651,0,28.8364,2.1884,26.648,62.4518,7.3394,55.1124,62.6831,217.3746,-33.8466,0,0,0,NULL,0,0,0,64.128,39.1233,12.5571,9.1478,0,245.2623,387.5127,4.8074,8.7007,24.1283,89.3827,1.4473,-18.2348,15.99
10200,9302015,5.6277,1.4214,0,3.1835,-17.816,0,11.91,14.77,15.62,0,0,0,0,10.3158,1.9852,2.9968,0.1739,2.8229,0.2435,2.1619,0,0,0.9045,0.7703,0.7703,0.7703,3.3854,-0.008,1.0476,64.5121,6.7553,0,12.8813,0.3081,0.4324,70.5024,63.554,4.417,4.6433,5.1192,4.7295,7.2457,4.2408,0.5187,0.5187,0.4987,NULL,NULL,0.29,0.0946,0.6672,0.4882,NULL,NULL,NULL,0.29,8.8295,0,8.8295,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,4.4627,16.7593,84.9388,0,27.6789,16.4536,0,21.6925,88.2295,0,0,0,0,0.016,0,0,NULL,1.7705,NULL,0,0,0,0,-0.1342,0,9.2544,2.3002,9.4553,0,1.7705,20.4803,59.9976,13.474,6.0481,NULL,NULL,0,0,0,0,0,0,0,0.1881,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,0,0,NULL,0.0116,0,4.5657,0,1.6301,77.7526,0,1.3093,0,0,0,0,0,16.9723,0.1509,18.791,0,18.791,30.5071,5.9165,24.5906,65.4781,348.4538,-46.687,0,0,0,NULL,0,NULL,0,73.2268,11.0181,6.7553,3.1835,0,61.8346,109.8647,5.2395,11.7264,21.244,87.069,1.1595,-24.7704,14.77
10208,9302015,-0.7275,1.6685,36.5854,5.2191,-1.1369,0.3095,8.01,13.54,14.02,0,0,14.8187,2.9881,14.8187,2.9881,3.4417,0.1491,3.2926,0.1605,2.6576,0.0889,0.0057,0.7124,0.4702,0.4702,0.4702,3.9195,0,0.6937,42.3584,3.6153,1.1637,9.5087,0.4788,0.5103,76.9624,51.732,2.9291,5.3289,5.4378,5.1889,6.7406,5.1349,3.0598,2.4522,1.7312,0,2.3537,0.2701,0.2763,0.5436,0.5216,0,NULL,NULL,0.27,7.7839,0,7.9705,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.275,0.7869,0,41.0471,85.8903,0.0157,35.0302,19.8386,6.4675,13.6097,90.4397,0.8183,0,0,3.0253,0,0,0,3.0952,0,NULL,0,0,0,0,0,0,3.415,0,25.6992,0,3.0253,32.1395,53.9616,7.5902,5.191,NULL,NULL,0,47.3118,0,0,3.7347,0,0,1.1572,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0.0854,0.2241,NULL,2.5611,0.3361,1.4293,0,0.0979,83.7722,0,36.9324,0,0,0,0,0,42.6452,0,56.1668,0.2208,55.946,61.8772,1.7571,60.1202,74.7639,133.1105,-18.5971,0,0,0,NULL,NULL,0,0,46.7378,19.2347,5.701,6.1075,0,155.5967,172.8235,5.0427,8.32,15.344,90.29,0.1508,-3.4512,13.54
10218,9302015,3.3764,1.1284,87.013,1.7402,-4.177,0.3289,8.69,13.63,14.88,1.407,0.2217,36.3552,5.7289,164.0983,25.8586,3.7337,0.1417,3.592,0.2892,1.9864,0.1812,0.0421,1.7557,1.7438,1.1588,1.7438,3.7315,0.1749,1.3668,58.1105,2.6119,10.446,0.0379,0.264,0.594,51.1801,70.4629,6.3332,5.0387,4.8094,5.2124,10.7114,NULL,2.0523,2.0523,2.3049,1.9726,1.8946,0.1811,0.1109,0.6975,0.6764,0.5579,NULL,NULL,0.1828,18.4904,0,18.8454,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.3452,2.314,0,33.5248,95.5062,0.0349,16.8658,24.972,30.7417,8.6501,91.0885,0.2905,0,0,5.3548,0.1954,0.2428,0,27.5902,20.4731,0,-0.0293,0,NULL,1.1353,-0.3414,0.2428,40.4185,7.7742,3.7625,0.0649,25.8278,70.3165,5.5098,20.5466,2.3635,0,0,0.1352,1.1453,0,0,0,12.1493,3.504,0.2695,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0.2794,0.0495,0,2.953,0.3289,38.5024,3.3503,26.4284,52.562,0.5024,9.1313,3.8527,0,0,0.4785,0,32.1778,0,63.6039,0.779,62.8249,74.9549,4.2513,70.7036,81.713,128.4716,-18.109,5.6265,0,5.6265,NULL,0,0,0,63.7138,51.6074,20.1113,5.7816,0,186.2341,445.194,4.6431,8.5377,9.2679,90.4976,0.591,-5.2682,13.63
10266,9302015,5.5669,1.2471,16.6218,9.2627,6.8755,0.0385,12.24,20.06,21.19,61.0602,14.8608,107.3346,26.123,169.8158,41.3297,4.1624,0.2621,3.9003,0.49,2.3737,0.1553,0.0436,1.9048,1.3495,1.3495,1.3495,4.1491,0.2698,1.2952,52.0849,8.9858,0.4036,22.627,0.466,0.6606,54.0675,42.4187,3.4601,5.298,5.0863,6.197,6.9901,NULL,3.4955,3.0932,2.3055,2.0845,0.8398,0.3556,0.2207,0.7912,0.5899,0.8791,0.2371,NULL,0.3563,8.1709,0,8.3513,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.8099,0.1774,0,43.2385,93.2606,0.0998,15.6516,29.9136,0,20.3632,86.0064,0.2926,0.5418,0,7.8081,0.2872,2.9488,9.3389,33.6053,15.2552,0,0,1.122,NULL,0,-0.1184,12.2877,42.2391,2.3303,3.2985,3.1919,23.0633,84.0805,0.9862,10.5292,3.9699,0,0,0.0278,0.2777,0.1113,0,0,0,0,0.1692,0,0,0,0,0.1734,0,0,0,NULL,NULL,0,0.0385,0,0.1268,0.1024,24.6263,2.4994,9.4137,63.5099,6.4428,25.8615,8.9422,5.3049,2.8815,2.0316,0,40.6931,0,59.6666,1.8085,57.8581,81.1678,6.8816,74.2862,66.5905,111.6044,-6.9239,16.7085,0,16.7085,0,1.6962,0,0,60.7323,22.9111,10.7771,10.1693,0,121.9328,351.7253,4.9265,12.4598,19.5756,85.5041,0.5023,1.1504,20.06
1028,9302015,10.5674,1.9887,39.557,5.4545,23.757,0.7692,11.45,17.87,19.07,12.7907,2.6651,53.1337,11.0709,86.8663,18.0993,4.5764,0.4024,4.174,0.9812,3.7795,0,0.0039,1.3796,1.2316,0.9105,1.2316,4.3969,0.1746,1.3035,55.4932,6.9139,4.9541,7.1899,0.4326,1.3582,73.3149,61.8469,3.3368,6.452,5.8859,4.4516,7.3112,NULL,2.6916,2.1974,2.2949,1.782,0.5374,0.5352,0.2254,0.6774,0.7899,NULL,0.7814,NULL,0.5686,2.6162,0,2.6162,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,7.6778,0,0,28.2091,92.6365,0.1122,18.1739,8.6965,7.6846,9.9192,79.4338,0,9.5701,0,2.3028,0.2535,1.5567,0.3945,1.7496,6.5836,0,0.1804,0,NULL,0,0.4957,1.9513,43.3331,0,7.3152,4.8457,8.8864,66.3317,0,15.3788,17.1937,0,0,1.0425,0.8768,0.9568,0,0.408,1.3216,0.6848,2.1563,0,0,0,0,1.465,0,0,0,NULL,NULL,0.0242,0.745,0,0.9558,1.0019,38.8392,13.8546,4.8747,46.337,11.3188,6.4222,25.1733,0,0,0.6804,0,29.3642,0,50.8398,3.0419,47.798,71.3523,10.5675,60.7848,44.9148,88.3457,5.925,6.1957,0,6.1957,0,0,0,0,69.8335,34.7374,11.4387,6.7908,0,110.2151,328.6744,5.9358,10.6314,28.6042,73.0784,6.356,10.5922,17.87
10280,9302015,2.0716,1.6333,14.8712,13.0488,5.4598,2.9369,12.86,20.37,21.4,8.4989,1.6202,14.6377,2.7905,54.6128,10.4111,5.1742,0.2262,4.948,1.046,2.8642,0.3312,0,2.7986,2.1344,2.1344,2.1344,5.2418,0.491,0.9236,69.814,14.589,12.0044,7.6694,0.4124,0.8185,47.7853,54.457,3.3613,6.7151,6.304,6.0227,8.9689,NULL,2.378,1.7873,1.1155,11.2992,0,0.3338,0.05,0.9446,1.0371,0,0.2932,NULL,0.333,4.8781,0,4.8781,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.9611,0.36,0,24.2925,93.7106,0.1799,19.1375,12.0175,17.9337,16.9349,86.2448,0,0.9407,0,0.7101,0.7384,1.1811,0,0.9602,8.2609,0,0.1121,0,NULL,-0.7512,3.1776,1.1811,51.6444,0,6.7316,0.4176,8.971,68.9458,0.1697,13.692,16.8772,0,0,4.2097,3.8884,0,1.6013,1.2488,0.947,2.1212,5.636,0,0,NULL,NULL,0,1.7659,0,0,NULL,NULL,1.9751,0.9618,0,3.433,3.2522,36.7831,9.163,24.832,56.724,9.6083,14.6193,18.7713,0,0,0,0,23.7201,0,74.7106,4.2924,70.4183,87.5506,12.4755,75.0751,65.4482,87.6022,9.2625,0,0,0,NULL,0,0,0.5596,81.7554,33.1426,17.1375,13.3541,0,79.9571,366.406,6.3173,12.5001,18.2872,83.8273,1.9336,0.001,20.37
10316,9302015,4.794,1.9659,0,1.2582,5.4839,0.7434,15.12,24.8,25.54,4.6121,2.4105,4.6121,2.4105,10.4167,5.4442,3.7067,0.3291,3.3776,0.6019,3.4692,0.0474,0.0178,0.4807,0.2402,0.2402,0.2402,4.0284,0.24,1.5018,29.2288,1.5049,7.6192,6.7986,0.6671,0.8362,87.1754,46.5252,2.3619,6.6193,6.6764,6.5056,6.5203,NULL,3.296,2.987,1.789,2.5201,0,0.4939,0.5395,0.6158,0.6172,NULL,NULL,NULL,0.4939,3.5742,0,3.592,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.1145,0.7245,0.3142,53.5757,84.8298,1.1477,15.965,21.9926,10.2333,7.6614,83.9017,0,0,0,0,0.27,2.5424,0,66.6667,3.257,0,0,0,NULL,0,1.1258,2.5424,18.4738,0,4.7274,0,3.257,29.0006,0.4359,46.7972,22.2228,0,0,0,12.2688,0,0,1.2261,2.256,0.8538,2.2768,0,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0.7209,0.0225,0,3.9573,4.7351,26.615,3.2689,15.9079,56.6972,10.9054,19.1056,14.1743,0,0,0,0,53.5597,0.0869,65.2049,0,65.2049,72.126,3.6388,68.4872,56.3629,86.4398,8.8419,0,0,0,NULL,0,NULL,0,34.8958,5.9813,1.5049,1.5164,0,16.8391,59.5115,6.5546,15.8765,28.05,83.9023,0,-2.2127,24.8
10317,9302015,2.6191,1.4119,68.8576,-0.3188,13.7848,9.4128,16.73,34.73,35.79,17.8809,9.7014,48.9464,26.5562,85.0007,46.1178,3.7165,0.1941,3.5225,0.4605,2.5148,0.0609,0.0034,1.4107,0.8642,0.8642,0.8642,3.7572,0.0355,1.61,30.8569,1.5839,21.8503,-5.161,0.2015,0.9014,63.1396,56.8149,4.0581,5.4314,5.5732,6.0518,9.0357,NULL,3.3657,2.7343,1.4278,2.491,0.2326,0.3056,0.2021,0.4699,0.4249,0,2.1089,NULL,0.3083,2.1781,0,2.2283,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.0908,0.103,19.6901,37.8634,91.651,0.1605,20.1419,9.1035,7.4746,17.9679,82.7833,0,0.0952,0,14.267,0.0459,1.6701,8.0098,0.1809,19.9569,0,-0.0061,0,NULL,-0.0442,0.4784,9.6798,33.2701,2.0811,6.3813,0.6311,34.2239,84.1862,0.598,4.7676,7.7803,0.843,0,9.0432,2.0916,12.2305,0,0.6534,0,0.4938,1.2666,1.891,0,0.6601,0,5.689,0,20.1206,0,NULL,NULL,0.5147,8.898,0,0.829,9.8378,29.8984,15.694,9.0079,45.7719,0.4999,17.5376,16.1939,12.0721,10.5619,0,0,39.4243,19.7468,68.8695,0.4717,68.3978,79.9655,2.0171,77.9484,55.3717,80.4009,13.4978,0,0,0,0,0,0,0,37.3396,28.0044,5.0859,2.3683,0,77.3371,156.5007,6.22,16.8826,20.4863,75.1742,7.6092,6.9351,34.73
10318,9302015,2.6469,1.4644,0,65.192,25.9229,1.5713,6.15,8.48,9.73,56.1472,6.6356,474.5061,56.0783,630.5339,74.518,2.9976,0.5072,2.4903,0.4416,3.1954,-0.8814,0,0.6178,0.6178,0.6178,0.6178,3.0307,-0.1583,1.5681,58.8911,12.5455,159.1738,2.1013,0.6839,1.0471,108.9884,60.6925,4.2169,4.6372,4.5215,5.3713,5.9273,NULL,1.6816,1.6816,1.7173,1.4088,0.2743,0.5753,0.2707,0.8909,0.6989,0.6226,NULL,NULL,0.5755,2.7954,0,2.9776,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0309,11.2158,0,1.7823,9.87,81.1845,11.5296,6.7013,20.6391,8.4295,3.92,94.4983,0.3422,0,0,41.2412,0.1744,0.8148,5.6161,0.9979,18.991,-4.5728,0.6591,0,0,-0.8795,1.1157,6.4309,14.0321,0,7.8205,7.9424,60.2322,96.458,0.0765,2.385,1.0805,7.7653,0.4173,0.0368,1.3646,1.7424,0.2359,0,0,0.1104,0,0,0,8.7748,0.4716,0,0.7685,2.5139,0,0,0,0,1.5713,0,0.4713,16.0115,13.0094,3.334,7.5324,56.2637,14.8851,14.5505,18.2191,2.6528,0.3281,0.4785,0,10.9057,2.131,50.0239,0.87,49.1539,63.6593,15.2818,48.3775,40.6902,81.3415,9.3337,7.7653,0,7.7653,-5.2362,0,0,0,63.1955,78.6624,12.5455,65.395,0,638.969,816.3144,4.6767,4.8904,47.0427,86.7327,7.7656,-3.4217,8.48
10345,9302015,-2.2138,1.3344,38.2003,4.8175,2.9557,0.0075,8.63,18.9,19.91,78.6398,19.4663,110.4181,27.3326,172.9068,42.8008,3.3328,0.2759,3.0569,0.7707,2.8259,0.0131,0.0868,1.0754,0.7005,0.7005,0.7005,3.2765,0,1.2346,37.2468,5.1736,0.6116,-10.1756,0.3818,1.1096,73.8291,51.5849,3.6661,6.5763,6.4316,11.7261,8.0551,NULL,2.1017,1.7658,1.7347,1.3835,0.2717,0.3979,0.1184,0.9486,0.5833,NULL,NULL,NULL,0.3979,8.5498,0,8.5555,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.6768,11.4238,0,44.8702,93.2274,0.0561,21.3498,26.6313,5.3797,9.9853,91.2313,0,0,0,7.9398,0.0132,10.6198,9.4385,NULL,15.5996,-0.0164,0,0,NULL,-0.1184,0,20.0583,33.3194,0,5.2093,0,23.5394,82.1264,0.6528,5.6492,11.1698,0,0,0,0,0,0.1817,0.1381,0,0,0,0,0,0,0,0,0,0,0.539,NULL,NULL,0.0075,0,0,0.0423,0.1619,14.1632,0.9472,2.517,69.3363,0,21.3407,0.9472,0,0,1.8811,0,45.694,0,45.4768,3.6965,41.7803,65.7857,9.148,56.6376,63.9957,140.7218,-18.519,21.2292,0,21.2292,-0.0348,0,0,0,41.1317,69.873,8.3715,8.0457,0,115.9496,332.3829,7.2271,8.4913,19.3871,82.7332,8.4981,-8.8081,18.9
10378,9302015,5.7358,1.6889,0,8.2872,17.292,1.1498,9.81,12.35,13.61,31.6083,4.4878,99.6149,14.1434,296.2238,42.0582,4.2301,0.4649,3.7652,0.8168,3.0604,0.1017,0,1.42,0.9083,0.9083,0.9083,3.9855,0.0316,1.739,73.6182,8.6107,11.4389,5.0057,0.3005,1.071,66.7907,75.2182,4.514,4.9922,4.9743,4.7224,7.4836,NULL,3.1459,2.3165,1.2832,2.8241,1.1685,0.5607,0.1289,1.3313,1.0131,0.1487,1.3356,NULL,0.645,12.1752,0.1701,12.5723,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0945,2.8291,2.0354,0,13.8308,92.0039,0.0031,18.1641,15.6918,9.9777,7.6611,77.1479,2.5371,9.0738,0,8.4578,0.0798,1.6483,2.2052,1.5124,22.8018,0,0,0,NULL,-0.005,1.1122,3.8534,28.8644,4.6007,10.6944,1.8667,31.2596,76.5385,3.0858,15.2782,3.2687,4.1397,0.8329,1.4489,1.221,1.2793,0.1318,0.0557,0.6303,0.6104,1.2747,0,1.6056,8.6024,0,0,0.1559,8.2859,0,NULL,NULL,0,1.1498,0,0.5791,1.1498,15.6758,0.3699,3.68,72.0754,1.1674,9.7283,1.5374,0,0,0.3553,0,13.6962,0,32.713,5.7235,26.9895,64.4785,24.4527,40.0257,52.4831,160.4347,-19.77,3.6793,0,3.6793,0,0,0,0.5379,94.83,18.3325,8.6107,7.5184,0,322.158,552.6111,4.9686,10.4232,23.9034,74.8195,1.7498,9.7188,12.35
10383,9302015,0.7854,1.591,115.9201,-0.5038,4.1463,4.3358,9.82,15.97,17.22,23.8856,4.9498,103.8478,21.5205,209.8256,43.4824,3.1325,0.2272,2.9053,0.777,2.8297,-0.0195,0.013,0.8851,0.6714,0.5842,0.6714,3.1228,-0.3581,1.854,49.4864,-0.949,22.2906,-3.4341,0.3178,0.9209,76.8463,63.6569,4.0767,4.1765,4.1851,3.8824,10.1315,4.5668,2.9871,2.3274,1.5298,2.0657,0.2403,0.2898,0.2226,0.7201,0.5577,0.1599,3.7295,NULL,0.2783,12.5488,0,13.4738,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1261,9.9199,0.0721,0,31.3539,91.7117,0.2208,7.7648,3.358,50.6533,6.8016,80.1633,7.7462,0.1136,0,11.7842,0.0628,0.0668,3.1591,0.4276,21.3847,-10.0031,0,0.0567,0,-0.7116,0,3.2259,17.4045,3.1109,16.3563,7.1037,33.1689,77.2593,7.8643,13.8837,0.1852,0,0,0.2682,0.3736,11.9202,0,3.6343,0,0,1.3889,0,0,0,0,17.4595,0,0,0,0,0,0,4.3358,0,0.2349,4.7168,8.0515,0.4308,3.3005,69.6353,0.2058,12.3577,0.6366,3.1279,0.8741,0.8559,0.006,32.5835,0,36.1427,0.6118,35.531,66.5667,2.0396,64.5271,69.7801,193.0682,-33.6374,8.8338,0.0618,8.8955,-10.2147,0.0879,0,7.9884,61.2229,51.0595,5.9613,0.5159,0.054,264.7628,377.4858,3.8793,11.1287,11.4688,73.3026,0.1167,3.6017,15.97
10437,9302015,1.7739,1.2901,0,7.2792,11.9211,1.6675,11.09,18.47,19.56,4.5421,0.8107,96.1041,17.1533,99.7415,17.8025,4.2914,0.4377,3.8537,0.4634,2.5401,0.0915,-0.0172,1.6683,1.0069,1.0069,1.0069,4.0565,0,0.9953,62.8612,9.3495,5.1473,8.8321,0.2002,1.0498,58.8375,40.0879,3.1861,5.4346,5.0504,12.5451,6.5424,NULL,3.1181,2.0874,1.9396,0,2.2371,0.5823,0.2465,1.1553,1.0992,NULL,NULL,NULL,0.5823,8.0496,0,8.0496,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.8176,1.826,2.373,27.5195,93.3369,0.2759,13.3043,34.4633,0,10.4386,88.7177,0,0,0,18.0311,0,0.5647,0.0338,4.6462,0.5742,0,0,0,NULL,0,0,0.5985,47.829,3.0532,10.7459,0,18.6053,77.7786,3.0003,11.0122,7.3623,0,0,2.7677,5.0369,0,0,0,0,3.0208,0.2083,0,0,0,0,0,0,0,0,NULL,NULL,1.4533,0.2142,0,2.3168,2.369,27.0867,0,7.7588,64.7507,1.1508,14.8564,1.1508,0,0,0,0,26.1535,2.3268,51.516,1.4856,50.0303,74.3717,12.6781,61.6936,55.7804,108.2778,-4.2644,0,0,0,0,0,0,3.5474,71.0465,89.5599,9.3495,7.8456,0,159.3427,419.387,5.2757,10.6953,27.7954,86.0016,2.716,-0.7475,18.47
